cell id,Number,Slice,Date,Sample,Mouse,Mouse date of birth,Mouse age,Mouse gender,Mouse genotype,Targeted layer,Inferred layer,Cre,Exon reads,Intron reads,Intergenic reads,Sequencing batch,Number of genes detected,RNA family,RNA type,RNA type confidence,RNA type top-3,ALM/VISp top-3,Length (bp),Yield (pg/µl),User,Hold Time (min),Soma depth (µm),Soma depth (4x),Cortical thickness (4x),Cortical thickness (µm),Traced,Exclusion reasons
20190827_sample_1,1174,20190827_slice_1,2019-08-27,Sample 1,mouse_JYRHH,2019-06-16,72,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2786832,3772720,418397,10,12237,Sst,Sst C1ql3_1,0.91,"Sst C1ql3_1 (91.1%), Sst C1ql3_2 (6.3%)",Sst Rxfp1 Eya1 (100.0%),2296,388.69,Fede,55.0,924.7,337.7,609.4,1681.944,y,0
20190827_sample_4,1177,20190827_slice_3,2019-08-27,Sample 4,mouse_JYRHH,2019-06-16,72,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,1507970,124916,168242,10,5011,Sst,Sst Etv1,0.36,"Sst Etv1 (35.7%), Sst Pvalb Etv1 (25.0%), Sst Pvalb Calb2 (14.7%)","Sst Myh8 Etv1  (66.0%), Sst Nr2f2 Necab1 (32.0%)",1556,87,Fede,45.0,746.7,253.8,582.4,1607.424,y,0
20190827_sample_7,1180,20190827_slice_5,2019-08-27,Sample 7,mouse_JYRHH,2019-06-16,72,M,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,3527816,2617314,410365,10,10971,Pvalb,Pvalb Gabrg1,0.57,"Pvalb Gabrg1 (56.9%), Sst Th_3 (35.7%), Pvalb Egfem1 (5.7%)","Pvalb Th Sst (89.0%), Pvalb Gabrg1 (11.0%)",2106,139.28,Fede,32.0,1765,642.7,696.4,1922.064,y,0
20190828_sample_5,1186,20190828_slice_5,2019-08-28,Sample 5,mouse_GHNSF,2019-06-30,59,F,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,1039527,422962,98121,10,6975,Vip,Vip Gpc3,0.74,"Vip Gpc3 (73.9%), Vip Chat_1 (16.0%), Vip Htr1f (2.7%)","Vip Gpc3 Slc18a3 (85.0%), Vip Ptprt Pkp2 (14.0%)",1675,128.61,Fede,33.0,968.8,350.3,599.3,1654.068,y,0
20190828_sample_7,1188,20190828_slice_7,2019-08-28,Sample 7,mouse_GHNSF,2019-06-30,59,F,Vip-IRES-Cre/wt; Ai9/wt,5,2/3,VIP+,1371954,1050853,127214,10,8566,Vip,Vip Mybpc1_2,0.98,Vip Mybpc1_2 (97.9%),"Vip Crispld2 Kcne4 (93.0%), Vip Lmo1 Myl1 (4.0%)",1911,133.5,Fede,18.0,374.4,137.1,610.5,1684.98,y,0
20190829_sample_6,1193,20190829_slice_4,2019-08-29,Sample 6,mouse_AWOAY,2019-07-07,53,F,Npy-Cre/wt; Ai9/wt,5,6,NPY+,1431990,918974,197597,10,8557,Lamp5,Lamp5 Slc35d3,0.73,"Lamp5 Slc35d3 (72.9%), Lamp5 Pdlim5_2 (26.3%)",Lamp5 Lsp1 (97.0%),1626,97.87,Fede,36.0,1036.9,380.5,453.0,1250.28,y,0
20190830_sample_2,1196,20190830_slice_2,2019-08-30,Sample 2,mouse_QAOWB,2019-06-09,82,M,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,6,6,SLC17a8+,930812,1545856,150177,10,9897,IT,L6 IT_1,0.43,"L6 IT_1 (43.0%), L5 IT_3 (30.4%), L2/3 IT_3 (16.7%)","L5 IT ALM Npw (58.0%), L2/3 IT ALM Macc1 Lrg1 (22.0%), L5 IT ALM Pld5 (7.0%)",2266,230.35,Fede,14.0,989.7,359.3,488.2,1347.432,y,0
20190830_sample_6,1199,20190830_slice_5,2019-08-30,Sample 6,mouse_QAOWB,2019-06-09,82,M,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,2/3,SLC17a8+,2363160,2662747,380946,10,11871,IT,L4/5 IT_1,0.69,"L4/5 IT_1 (69.3%), L4/5 IT_2 (29.3%)","L4 IT VISp Rspo1 (94.0%), L5 IT ALM Pld5 (6.0%)",1739,218.46,Fede,14.0,403.6,140.6,526.2,1452.312,y,0
20190830_sample_9,1201,20190830_slice_7,2019-08-30,Sample 9,mouse_QAOWB,2019-06-09,82,M,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,6,5,SLC17a8+,3127172,1915186,302699,10,9398,NP,L5/6 NP_1,0.76,"L5/6 NP_1 (75.9%), L5/6 NP_2 (23.1%)","L5 NP ALM Trhr Nefl (70.0%), L5 NP VISp Trhr Met (30.0%)",2188,90.96,Fede,10.0,684.1,247.7,543.9,1501.164,y,0
20190904_sample_3,1204,20190904_slice_3,2019-09-04,Sample 3,mouse_NUHHS,2019-06-30,66,F,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP+,2366511,1395645,181657,10,8877,Vip,Vip Sncg,0.51,"Vip Sncg (51.4%), Vip Mybpc1_2 (41.9%), Vip Mybpc1_3 (2.1%)","Vip Crispld2 Htr2c (46.0%), Vip Rspo1 Itga4 (33.0%), Vip Col15a1 Pde1a (19.0%)",2018,118.81,Fede,30.0,95.8,34.1,559.3,1543.668,y,0
20190904_sample_5,1206,20190904_slice_5,2019-09-04,Sample 5,mouse_NUHHS,2019-06-30,66,F,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,1748342,1705082,183903,10,9596,Vip,Vip Mybpc1_3,0.9,"Vip Mybpc1_3 (90.1%), Vip Chat_1 (8.6%)","Vip Lect1 Oxtr (56.0%), Vip Ptprt Pkp2 (42.0%)",1998,147.07,Fede,40.0,1068.1,393.6,612.4,1690.224,y,0
20190904_sample_7,1207,20190904_slice_7,2019-09-04,Sample 7,mouse_NUHHS,2019-06-30,66,F,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,1638892,694186,103275,10,7157,Vip,Vip Chat_1,0.57,"Vip Chat_1 (57.0%), Vip Gpc3 (23.7%), Vip Mybpc1_3 (14.6%)","Vip Gpc3 Slc18a3 (53.0%), Vip Ptprt Pkp2 (47.0%)",1754,75.65,Fede,32.0,1714.4,629.5,662.0,1827.12,y,0
20190905_sample_1,1208,20190905_slice_1,2019-09-05,Sample 1,mouse_GSFFC,2019-05-30,98,F,Sst-IRES-Cre/wt; Ai9/wt,5,6,SST+,300674,138233,39061,10,3461,low quality,0,0.0,0,0,1512,120.66,Fede,53.0,1117.2,395.5,533.3,1471.908,y,0
20190906_sample_1,1210,20190906_slice_1,2019-09-06,Sample 1,mouse_GSHJT,2019-07-02,66,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT+,4204839,2619590,303577,10,11418,Lamp5,Lamp5 Slc35d3,0.95,Lamp5 Slc35d3 (95.3%),Lamp5 Lsp1 (100.0%),2252,115.2,Fede,52.0,769.4,280.8,568.7,1569.612,y,0
20190906_sample_5,1211,20190906_slice_3,2019-09-06,Sample 5,mouse_GSHJT,2019-07-02,66,F,Viaat-Cre/wt; Ai9/wt,5,6,VIAAT+,3111364,3339979,431650,10,10723,CT,L6 CT Cpa6,0.56,"L6 CT Cpa6 (56.4%), L6 CT Pou3f2 (28.0%), L6 CT Grp (14.1%)",L6 CT VISp Ctxn3 Brinp3 (100.0%),2177,131.1,Fede,10.0,1220.7,448.3,591.7,1633.092,y,0
20190906_sample_6,1212,20190906_slice_4,2019-09-06,Sample 6,mouse_GSHJT,2019-07-02,66,F,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,2540627,2443842,226403,10,9816,Lamp5,Lamp5 Slc35d3,0.98,Lamp5 Slc35d3 (97.7%),Lamp5 Lsp1 (100.0%),2126,121.78,Fede,42.0,1419.7,517.3,645.7,1782.132,y,0
20190910_sample_1,1213,20190910_slice_1,2019-09-10,Sample 1,mouse_OOATG,2019-07-21,51,M,Vip-IRES-Cre/wt; Ai9/wt,1,1,VIP-,1778695,88138,121783,10,4842,Lamp5,Lamp5 Egln3_2,0.37,"Lamp5 Egln3_2 (37.0%), Lamp5 Egln3_3 (36.1%), Lamp5 Pdlim5_2 (10.3%)",Lamp5 Ntn1 Npy2r (96.0%),1894,100.12,Fede,41.0,66.9,24.2,529.4,1461.144,y,0
20190910_sample_2,1214,20190910_slice_2,2019-09-10,Sample 2,mouse_OOATG,2019-07-21,51,M,Vip-IRES-Cre/wt; Ai9/wt,5,5,VIP+,5519921,2122898,347543,10,10997,Vip,Vip Htr1f,0.99,Vip Htr1f (98.7%),Vip Chat Htr1f (97.0%),1856,223.5,Fede,26.0,471.8,168.8,505.5,1395.18,y,0
20190910_sample_6,1217,20190910_slice_5,2019-09-10,Sample 6,mouse_OOATG,2019-07-21,51,M,Vip-IRES-Cre/wt; Ai9/wt,6,6,VIP+,895569,37709,51316,10,3880,Vip,Vip Serpinf1_2,0.44,"Vip Serpinf1_2 (44.1%), Sncg Col14a1 (28.9%), Vip Htr1f (10.7%)","Serpinf1 Clrn1 (68.0%), Serpinf1 Aqp5 Vip (23.0%), Vip Chat Htr1f (6.0%)",1743,55.68,Fede,30.0,1227.6,449.7,520.7,1437.132,y,0
20190911_sample_9,1222,20190911_slice_8,2019-09-11,Sample 9,mouse_DFYAE,2019-07-13,60,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,6,SLC17a8+,996577,1130067,125665,10,8393,CT,L6 CT Cpa6,0.79,"L6 CT Cpa6 (79.4%), L6 CT Pou3f2 (20.0%)","L6 CT ALM Cpa6 (42.0%), L6 CT ALM Nxph2 Sla (38.0%), L6 CT VISp Ctxn3 Brinp3 (19.0%)",1586,454.51,Fede,20.0,1254.8,458.7,600.5,1657.38,y,0
20190912_sample_1,1223,20190912_slice_1,2019-09-12,Sample 1,mouse_WADVB,2019-07-02,72,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT+,701660,30882,44938,10,3646,CT,L6 CT Cpa6,0.68,"L6 CT Cpa6 (68.0%), L5/6 NP CT (8.0%), L6 CT Grp (6.1%)","L6 CT ALM Cpa6 (72.0%), L6 CT VISp Ctxn3 Brinp3 (28.0%)",1549,114.24,Fede,20.0,932,334.8,500.5,1381.38,y,0
20190912_sample_2,1224,20190912_slice_2,2019-09-12,Sample 2,mouse_WADVB,2019-07-02,72,F,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,2084318,1766162,170100,10,11818,CT,L6b Shisa6_1,0.78,"L6b Shisa6_1 (78.0%), L6b Col6a1 (16.7%), L6b Shisa6_2 (2.7%)","L6b VISp Col8a1 Rxfp1 (54.0%), L6b ALM Olfr111 Spon1 (37.0%), L6b VISp Mup5 (9.0%)",2487,277.88,Fede,15.0,1261.5,463.2,496.2,1369.512,y,0
20190912_sample_6,1227,20190912_slice_5,2019-09-12,Sample 6,mouse_WADVB,2019-07-02,72,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT+,1074002,1807894,164794,10,7990,NP,L5/6 NP CT,0.44,"L5/6 NP CT (44.3%), L6 CT Grp (28.0%), L6 CT Pou3f2 (19.4%)",L6 CT VISp Nxph2 Wls (97.0%),2147,121.1,Fede,31.0,753.3,272.9,557.3,1538.148,y,0
20190912_sample_8,1228,20190912_slice_7,2019-09-12,Sample 8,mouse_WADVB,2019-07-02,72,F,Viaat-Cre/wt; Ai9/wt,6,5,VIAAT+,753378,1103197,120406,10,7420,CT,L6 CT Pou3f2,0.62,"L6 CT Pou3f2 (61.7%), L6 CT Cpa6 (20.7%), L6 CT Grp (12.6%)","L6 CT ALM Cpa6 (40.0%), L6 CT ALM Nxph2 Sla (39.0%), L6 CT VISp Ctxn3 Brinp3 (20.0%)",1857,127.88,Fede,35.0,1000.6,366.9,547.5,1511.1,y,0
20190912_sample_10,1229,20190912_slice_9,2019-09-12,Sample 10,mouse_WADVB,2019-07-02,72,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT+,3205832,83235,131690,10,8150,Pvalb,Pvalb Vipr2_2,0.98,Pvalb Vipr2_2 (97.7%),Pvalb Vipr2 (100.0%),2078,87.86,Fede,31.0,1209.8,435.9,617.4,1704.024,y,0
20190917_sample_2,1231,20190917_slice_2,2019-09-17,Sample 2,mouse_JEJAV,2019-07-02,77,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT+,5151671,140829,190500,10,8002,Lamp5,Lamp5 Slc35d3,0.88,"Lamp5 Slc35d3 (87.6%), Lamp5 Pdlim5_2 (10.4%)",Lamp5 Lsp1 (100.0%),2004,117.07,Fede,30.0,708.7,255.9,485.9,1341.084,y,0
20190917_sample_3,1232,20190917_slice_3,2019-09-17,Sample 3,mouse_JEJAV,2019-07-02,77,F,Viaat-Cre/wt; Ai9/wt,5,5,VIAAT-,3296941,2994936,341613,10,11610,IT,L4/5 IT_2,0.82,"L4/5 IT_2 (81.7%), L4/5 IT_1 (11.4%), L5 IT_1 (3.4%)","L4 IT VISp Rspo1 (72.0%), Microglia Siglech (23.0%)",2316,164.66,Fede,22.0,409.4,147.5,486.5,1342.74,y,0
20190919_sample_5,1235,20190919_slice_5,2019-09-19,Sample 5,mouse_FMODM,2019-07-02,79,F,Viaat-Cre/wt; Ai9/wt,6,6,VIAAT+,2744841,3483944,465392,10,12120,CT,L6b Shisa6_2,0.99,L6b Shisa6_2 (99.4%),"L6b VISp Mup5 (66.0%), L6b ALM Olfr111 Spon1 (33.0%)",2368,159.4,Fede,21.0,1377.3,509.3,560.4,1546.704,y,0
20190924_sample_2,1237,20190924_slice_2,2019-09-24,Sample 2,mouse_XTXOH,2019-06-16,100,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2136970,2290377,340047,10,10979,Sst,Sst C1ql3_2,0.99,Sst C1ql3_2 (98.7%),"Sst Rxfp1 Eya1 (85.0%), Sst Tac2 Tacstd2 (15.0%)",2222,203.79,Fede,45.0,1004.5,363.9,503.6,1389.936,y,0
20190924_sample_7,1242,20190924_slice_7,2019-09-24,Sample 7,mouse_XTXOH,2019-06-16,100,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,3218949,3020676,370492,10,11086,Pvalb,Pvalb Gabrg1,0.71,"Pvalb Gabrg1 (71.4%), Pvalb Egfem1 (28.3%)","Pvalb Gabrg1 (71.0%), Pvalb Th Sst (29.0%)",2442,120.45,Fede,42.0,1543,567.2,643.9,1777.164,y,0
20190924_sample_8,1243,20190924_slice_8,2019-09-24,Sample 8,mouse_XTXOH,2019-06-16,100,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST-,2232673,2535868,296305,10,9915,CT,L6b Col6a1,0.96,L6b Col6a1 (96.3%),"L6b VISp Col8a1 Rprm (92.0%), L6 CT VISp Krt80 Sla (5.0%)",2168,139.71,Fede,21.0,1660,613.3,662.3,1827.948,y,0
20190925_sample_2,1244,20190925_slice_2,2019-09-25,Sample 2,mouse_EODLM,2019-05-19,129,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2406409,2883882,319978,10,10489,Pvalb,Pvalb Calb1_2,0.72,"Pvalb Calb1_2 (72.0%), Pvalb Calb1_1 (23.9%)","Pvalb Sema3e Kank4 (73.0%), Pvalb Reln Tac1 (19.0%), Pvalb Calb1 Sst (6.0%)",1763,234.72,Fede,40.0,841.9,310.2,491.5,1356.54,y,0
20190925_sample_3,1245,20190925_slice_3,2019-09-25,Sample 3,mouse_EODLM,2019-05-19,129,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,3029825,1946582,316941,10,10412,Sst,Sst Hpse,0.97,Sst Hpse (96.9%),Sst Hpse Cbln4 (100.0%),1688,248.94,Fede,43.0,578.1,212.3,521.5,1439.34,y,0
20190925_sample_5,1247,20190925_slice_5,2019-09-25,Sample 5,mouse_EODLM,2019-05-19,129,F,Sst-IRES-Cre/wt; Ai9/wt,5,2/3,SST-,2442275,1928563,311815,10,10924,Sst,Sst Pvalb Calb2,0.99,Sst Pvalb Calb2 (98.6%),"Sst Tac1 Htr1d (50.0%), Sst Calb2 Necab1 (27.0%), Sst Tac1 Tacr3 (10.0%)",1900,255.15,Fede,21.0,253.8,93.8,568.2,1568.232,y,0
20190925_sample_6,1248,20190925_slice_6,2019-09-25,Sample 6,mouse_EODLM,2019-05-19,129,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST-,3454282,3043425,441812,10,12948,Pvalb,Pvalb Gpr149,1.0,Pvalb Gpr149 (99.6%),"Pvalb Gpr149 Islr (91.0%), Pvalb Reln Itm2a (9.0%)",1885,369.18,Fede,35.0,772.5,281.2,556.5,1535.94,y,0
20190926_sample_2,1250,20190926_slice_2,2019-09-26,Sample 2,mouse_BSSDD,2019-05-19,130,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST-,5848074,6957386,911972,10,15311,ET,L5 ET_3,0.58,"L5 ET_3 (57.6%), L5 ET_4 (21.7%), L5 ET_2 (17.7%)","L5 PT ALM Hpgd (55.0%), L5 PT VISp Lgr5 (29.0%), L5 PT ALM Npsr1 (9.0%)",2220,352.37,Fede,23.0,706.4,252.2,499.3,1378.068,y,0
20190926_sample_4,1252,20190926_slice_4,2019-09-26,Sample 4,mouse_BSSDD,2019-05-19,130,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST-,1461162,1597908,247459,10,6994,ET,L5 ET_1,0.55,"L5 ET_1 (54.7%), L5 ET_4 (27.3%), L5 ET_3 (13.0%)","L5 PT ALM Slco2a1 (56.0%), L5 PT ALM Npsr1 (18.0%), L5 PT ALM Hpgd (12.0%)",2212,66.87,Fede,23.0,899.6,326.1,506.4,1397.664,y,0
20190926_sample_5,1253,20190926_slice_5,2019-09-26,Sample 5,mouse_BSSDD,2019-05-19,130,M,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2946641,2255253,233433,10,10261,Pvalb,Pvalb Gpr149,0.85,"Pvalb Gpr149 (84.6%), Pvalb Calb1_2 (15.3%)",Pvalb Gpr149 Islr (100.0%),2164,146.45,Fede,42.0,763.4,276.3,466.9,1288.644,y,0
20190927_sample_1,1255,20190927_slice_1,2019-09-27,Sample 1,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,2/3,VIPR2+,328041,313035,38678,10,9166,IT,L2/3 IT_3,0.91,"L2/3 IT_3 (90.6%), L5 ET_2 (2.7%), L5 ET_3 (2.0%)","L2/3 IT VISp Agmat (49.0%), L2/3 IT VISp Rrad (49.0%)",?,?,Fede,25.0,289.4,106.2,502.2,1386.072,y,0
20190927_sample_2,1256,20190927_slice_2,2019-09-27,Sample 2,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,6,VIPR2+,1047796,1369105,166018,10,8606,CT,L6 CT Pou3f2,0.88,"L6 CT Pou3f2 (88.0%), L6 CT Cpa6 (9.1%)","L6 CT VISp Ctxn3 Brinp3 (50.0%), L6 CT ALM Nxph2 Sla (47.0%)",?,?,Fede,29.0,1127.2,410.7,526.4,1452.864,y,0
20190927_sample_3,1257,20190927_slice_3,2019-09-27,Sample 3,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,5,VIPR2+,880369,1057353,92956,10,8422,Pvalb,Pvalb Reln,0.99,Pvalb Reln (99.3%),Pvalb Reln Itm2a (100.0%),?,?,Fede,40.0,513.6,187.7,544.0,1501.44,y,0
20190927_sample_4,1258,20190927_slice_4,2019-09-27,Sample 4,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,6,VIPR2+,1370888,1924075,197695,10,10538,IT,L5 IT_4,0.88,"L5 IT_4 (88.4%), L6 IT_2 (4.9%), L5 ET_3 (2.1%)","L6 IT ALM Oprk1 (41.0%), L5 IT VISp Col27a1 (26.0%), L6 IT VISp Penk Col27a1 (20.0%)",?,?,Fede,20.0,1134.5,414.5,496.5,1370.34,y,0
20190927_sample_5,1259,20190927_slice_5,2019-09-27,Sample 5,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,5,VIPR2+,1340985,1761523,241966,10,11580,Pvalb,Pvalb Gpr149,1.0,Pvalb Gpr149 (99.7%),"Pvalb Gpr149 Islr (78.0%), Pvalb Reln Itm2a (21.0%)",?,?,Fede,38.0,1000.7,365.3,549.7,1517.172,y,0
20190927_sample_7,1261,20190927_slice_7,2019-09-27,Sample 7,mouse_ZKETK,2019-08-08,50,F,Vipr2-IRES2-Cre-D/wt; Ai9/wt,5,5,VIPR2+,9361,1713,659,10,3431,CT,L6 CT Cpa6,0.79,"L6 CT Cpa6 (79.3%), L6 CT Grp (6.9%), L6 CT Pou3f2 (4.3%)","L6 CT ALM Cpa6 (39.0%), L6 CT VISp Ctxn3 Brinp3 (31.0%), L6 CT VISp Ctxn3 Sla (17.0%)",?,?,Fede,40.0,974.8,350.7,571.2,1576.512,y,0
20191001_sample_3,1264,20191001_slice_3,2019-10-01,Sample 3,mouse_JHFFH,2019-05-30,124,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2357332,2074685,317305,11,9516,Sst,Sst Crhr2_1,0.99,Sst Crhr2_1 (99.4%),"Sst Crh 4930553C11Rik  (79.0%), Sst Crhr2 Efemp1 (21.0%)",2046,134.4,Fede,66.0,915.7,334.6,466.0,1286.16,y,0
20191001_sample_4,1265,20191001_slice_4,2019-10-01,Sample 4,mouse_JHFFH,2019-05-30,124,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,4150813,2949687,319067,11,11046,Pvalb,Pvalb Egfem1,0.98,Pvalb Egfem1 (98.1%),"Pvalb Th Sst (61.0%), Pvalb Akr1c18 Ntf3 (39.0%)",2488,122.88,Fede,40.0,1103.6,403.7,475.6,1312.656,y,0
20191001_sample_5,1266,20191001_slice_5,2019-10-01,Sample 5,mouse_JHFFH,2019-05-30,124,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,2643114,2119501,268520,11,9290,Sst,Sst C1ql3_2,0.65,"Sst C1ql3_2 (64.6%), Sst C1ql3_1 (34.9%)",Sst Rxfp1 Eya1 (100.0%),1977,130.4,Fede,49.0,931.2,329.5,438.8,1211.088,y,0
20191003_sample_3,1269,20191003_slice_3,2019-10-03,Sample 3,mouse_WOZNK,2019-05-30,126,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST+,2786918,2745060,348889,11,9823,Sst,Sst Etv1,0.52,"Sst Etv1 (52.0%), Sst Myh8_1 (47.7%)","Sst Chrna2 Glra3 (57.0%), Sst Myh8 Etv1  (43.0%)",2146,121.06,Fede,50.0,559.7,202.7,414.8,1144.848,y,0
20191003_sample_4,1270,20191003_slice_4,2019-10-03,Sample 4,mouse_WOZNK,2019-05-30,126,F,Sst-IRES-Cre/wt; Ai9/wt,5,2/3,SST+,3837387,3524074,663850,11,11373,Sst,Sst Hpse,0.72,"Sst Hpse (72.0%), Sst Calb2 (26.7%)","Sst Calb2 Pdlim5 (62.0%), Sst Hpse Cbln4 (37.0%)",1889,86.43,Fede,30.0,345.2,125.7,456.2,1259.112,y,0
20191003_sample_6,1272,20191003_slice_5,2019-10-03,Sample 6,mouse_WOZNK,2019-05-30,126,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST-,2385722,5979694,624167,11,12288,CT,L6b Ror1,0.93,"L6b Ror1 (92.7%), L6b Shisa6_1 (6.1%)","L6b ALM Olfr111 Nxph1 (81.0%), L6b ALM Olfr111 Spon1 (11.0%), L6b P2ry12 (8.0%)",1517,289.83,Fede,15.0,1195.4,416.6,457.4,1262.424,y,0
20191010_sample_1,1273,20191010_slice_1,2019-10-10,Sample 1,mouse_LZMHR,2019-08-18,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,6695336,11536298,1356285,11,15042,IT,L5 IT_1,0.68,"L5 IT_1 (67.9%), L5 IT_2 (24.6%), L5 IT_3 (2.9%)","L5 IT ALM Cpa6 Gpr88 (89.0%), L5 IT ALM Gkn1 Pcdh19 (4.0%), L5 IT ALM Cbln4 Fezf2 (2.0%)",2021,255.6,Fede,34.0,603.2,220.5,490.3,1353.228,y,0
20191010_sample_2,1274,20191010_slice_2,2019-10-10,Sample 2,mouse_LZMHR,2019-08-18,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8-,14227326,5664552,845106,11,15487,Sst,Sst Pvalb Calb2,0.97,Sst Pvalb Calb2 (97.3%),Sst Mme Fam114a1 (100.0%),2258,381.67,Fede,30.0,667.2,241.1,476.3,1314.588,y,0
20191010_sample_3,1275,20191010_slice_3,2019-10-10,Sample 3,mouse_LZMHR,2019-08-18,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8+,11442292,2816946,609180,11,14474,IT,L4/5 IT_2,0.89,"L4/5 IT_2 (89.3%), L5 IT_1 (7.9%)","L5 IT ALM Lypd1 Gpr88 (71.0%), L5 IT ALM Cbln4 Fezf2 (27.0%)",1919,404.3,Fede,25.0,426.6,155.4,475.9,1313.484,y,0
20191010_sample_6,1277,20191010_slice_6,2019-10-10,Sample 6,mouse_LZMHR,2019-08-18,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8-,13543846,5533950,867261,11,14636,Pvalb,Pvalb Kank4,0.89,"Pvalb Kank4 (89.3%), Pvalb Reln (8.4%)","Pvalb Sema3e Kank4 (90.0%), Pvalb Reln Itm2a (10.0%)",2073,316.45,Fede,40.0,922,328.1,497.1,1371.996,y,0
20191010_sample_7,1278,20191010_slice_7,2019-10-10,Sample 7,mouse_LZMHR,2019-08-18,53,F,Slc17a8-IRES2-Cre-D/wt; Ai9/wt,5,5,SLC17a8-,4775391,5890670,973595,11,14543,ET,L5 ET_4,0.57,"L5 ET_4 (56.7%), L5 ET_3 (23.7%), L5 ET_2 (19.3%)","L5 PT ALM Npsr1 (81.0%), L5 PT VISp C1ql2 Ptgfr (14.0%)",1824,267.62,Fede,21.0,429.3,189.3,491.0,1355.16,y,0
20191028_sample_2,1280,20191028_slice_2,2019-10-28,Sample 2,mouse_YAOHK,2019-08-21,68,F,Sst-IRES-Cre/wt; Ai9/wt,6,6,SST+,886804,106083,109164,11,2584,Sst,Sst Chodl,0.93,"Sst Chodl (92.6%), Sst Calb2 (3.6%)",Sst Chodl (100.0%),1513,52.42,Fede,59.0,1206,437.0,501.9,1385.244,y,0
20191028_sample_3,1281,20191028_slice_3,2019-10-28,Sample 3,mouse_YAOHK,2019-08-21,68,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST-,5283948,6484511,673777,11,13036,Pvalb,Pvalb Kank4,0.85,"Pvalb Kank4 (85.1%), Pvalb Reln (8.6%), Pvalb Gpr149 (4.1%)","Pvalb Reln Itm2a (55.0%), Pvalb Sema3e Kank4 (43.0%)",2116,201.87,Fede,34.0,885,321.0,484.9,1338.324,y,0
20191030_sample_3,1285,20191030_slice_3,2019-10-30,Sample 3,mouse_LLDPD,2019-08-21,70,F,Sst-IRES-Cre/wt; Ai9/wt,5,5,SST-,5431134,9115670,1127049,11,14313,ET,L5 ET_3,0.5,"L5 ET_3 (50.1%), L5 ET_2 (30.7%), L5 ET_4 (19.1%)","L5 PT ALM Hpgd (74.0%), L5 PT VISp Lgr5 (18.0%), L5 PT VISp Krt80 (4.0%)",2314,264.36,Fede,25.0,492.25,179.0,479.0,1322.04,y,0
